date	groupes	genre	renouveau	statut	mois	duree	ministre	total
2018-06-26	LREM	F	nouveaux	reponse	2	3	Ministère de l'agriculture et de l'alimentation	1
2018-06-26	LREM	F	nouveaux	reponse	2	3	Ministère de l'économie et des finances	2
2018-06-26	LREM	F	nouveaux	reponse	2	3	Ministère de l'éducation nationale	1
2018-06-26	LREM	F	nouveaux	reponse	2	3	Ministère de l'Europe et des affaires étrangères, des affaires européennes	1
2018-06-26	LREM	F	nouveaux	reponse	2	3	Ministère de l'intérieur	4
2018-06-26	LREM	F	nouveaux	reponse	2	3	Ministère de la transition écologique et solidaire, des transports	1
2018-06-26	LREM	F	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	6
2018-06-26	LREM	F	nouveaux	reponse	2	3	Ministère du travail	1
2018-06-26	LREM	F	nouveaux	reponse	2	3	Premier ministre, de l'égalité entre les femmes et les hommes	1
2018-06-26	LREM	F	nouveaux	reponse	5	3-6	Ministère de l'économie et des finances	2
2018-06-26	LREM	F	nouveaux	reponse	5	3-6	Ministère de l'éducation nationale	5
2018-06-26	LREM	F	nouveaux	reponse	4	3-6	Ministère de l'enseignement supérieur, de la recherche et de l'innovation	1
2018-06-26	LREM	F	nouveaux	reponse	5	3-6	Ministère de la cohésion des territoires	2
2018-06-26	LREM	F	nouveaux	reponse	3	3-6	Ministère de la transition écologique et solidaire	1
2018-06-26	LREM	F	nouveaux	reponse	5	3-6	Ministère des solidarités et de la santé	3
2018-06-26	LREM	F	nouveaux	reponse	5	3-6	Ministère du travail	1
2018-06-26	LREM	F	nouveaux	reponse	5	3-6	Premier ministre, de l'égalité entre les femmes et les hommes	1
2018-06-26	LREM	F	nouveaux	reponse	9	6-12	Ministère de l'action et des comptes publics	2
2018-06-26	LREM	F	nouveaux	reponse	6	6-12	Ministère de l'agriculture et de l'alimentation	1
2018-06-26	LREM	F	nouveaux	reponse	6	6-12	Ministère de l'éducation nationale	1
2018-06-26	LREM	F	nouveaux	reponse	10	6-12	Ministère de la justice	1
2018-06-26	LREM	F	nouveaux	reponse	11	6-12	Ministère de la transition écologique et solidaire	1
2018-06-26	LREM	F	nouveaux	reponse	11	6-12	Ministère de la transition écologique et solidaire, des transports	1
2018-06-26	LREM	F	nouveaux	reponse	7	6-12	Secrétariat d'État auprès du Premier ministre, des personnes handicapées	1
2018-06-26	LREM	H	anciens	reponse	0	1	Ministère de la transition écologique et solidaire	1
2018-06-26	LREM	H	anciens	reponse	0	1	Ministère du travail	1
2018-06-26	LREM	H	anciens	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2018-06-26	LREM	H	anciens	reponse	1	2	Ministère de l'éducation nationale	1
2018-06-26	LREM	H	anciens	reponse	2	3	Ministère de la transition écologique et solidaire	2
2018-06-26	LREM	H	anciens	reponse	2	3	Ministère des solidarités et de la santé	1
2018-06-26	LREM	H	anciens	reponse	2	3	Premier ministre, de l'égalité entre les femmes et les hommes	1
2018-06-26	LREM	H	anciens	reponse	9	6-12	Ministère de l'intérieur	1
2018-06-26	LREM	H	nouveaux	attente	33	12+	Ministère de la transition écologique et solidaire, des transports	1
2018-06-26	LREM	H	nouveaux	attente	33	12+	Ministère des solidarités et de la santé	2
2018-06-26	LREM	H	nouveaux	reponse	0	1	Ministère des armées	1
2018-06-26	LREM	H	nouveaux	reponse	0	1	Ministère des solidarités et de la santé	4
2018-06-26	LREM	H	nouveaux	reponse	0	1	Ministère du travail	1
2018-06-26	LREM	H	nouveaux	reponse	0	1	Premier ministre, de l'égalité entre les femmes et les hommes	1
2018-06-26	LREM	H	nouveaux	reponse	19	12+	Ministère de l'action et des comptes publics	1
2018-06-26	LREM	H	nouveaux	reponse	15	12+	Ministère des solidarités et de la santé	2
2018-06-26	LREM	H	nouveaux	reponse	1	2	Ministère de l'action et des comptes publics	1
2018-06-26	LREM	H	nouveaux	reponse	1	2	Ministère de l'économie et des finances	1
2018-06-26	LREM	H	nouveaux	reponse	1	2	Ministère de l'éducation nationale	2
2018-06-26	LREM	H	nouveaux	reponse	1	2	Ministère de l'intérieur	1
2018-06-26	LREM	H	nouveaux	reponse	1	2	Ministère de la cohésion des territoires	1
2018-06-26	LREM	H	nouveaux	reponse	1	2	Ministère des armées	1
2018-06-26	LREM	H	nouveaux	reponse	1	2	Premier ministre	1
2018-06-26	LREM	H	nouveaux	reponse	2	3	Ministère de l'agriculture et de l'alimentation	1
2018-06-26	LREM	H	nouveaux	reponse	2	3	Ministère de l'intérieur	5
2018-06-26	LREM	H	nouveaux	reponse	2	3	Ministère de la culture	1
2018-06-26	LREM	H	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2018-06-26	LREM	H	nouveaux	reponse	2	3	Ministère des sports	1
2018-06-26	LREM	H	nouveaux	reponse	2	3	Ministère du travail	1
2018-06-26	LREM	H	nouveaux	reponse	5	3-6	Ministère de l'action et des comptes publics	2
2018-06-26	LREM	H	nouveaux	reponse	3	3-6	Ministère de l'agriculture et de l'alimentation	1
2018-06-26	LREM	H	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	6
2018-06-26	LREM	H	nouveaux	reponse	4	3-6	Ministère de l'éducation nationale	2
2018-06-26	LREM	H	nouveaux	reponse	5	3-6	Ministère de l'enseignement supérieur, de la recherche et de l'innovation	1
2018-06-26	LREM	H	nouveaux	reponse	4	3-6	Ministère de l'intérieur	3
2018-06-26	LREM	H	nouveaux	reponse	5	3-6	Ministère de la cohésion des territoires	1
2018-06-26	LREM	H	nouveaux	reponse	3	3-6	Ministère de la transition écologique et solidaire	2
2018-06-26	LREM	H	nouveaux	reponse	3	3-6	Ministère de la transition écologique et solidaire, des transports	1
2018-06-26	LREM	H	nouveaux	reponse	3	3-6	Ministère des armées	1
2018-06-26	LREM	H	nouveaux	reponse	4	3-6	Ministère des solidarités et de la santé	3
2018-06-26	LREM	H	nouveaux	reponse	5	3-6	Ministère du travail	1
2018-06-26	LREM	H	nouveaux	reponse	4	3-6	Secrétariat d'État auprès du Ministère de l'action et des comptes publics	1
2018-06-26	LREM	H	nouveaux	reponse	7	6-12	Ministère de l'action et des comptes publics	2
2018-06-26	LREM	H	nouveaux	reponse	6	6-12	Ministère de l'Europe et des affaires étrangères	1
2018-06-26	LREM	H	nouveaux	reponse	7	6-12	Ministère de l'intérieur	1
2018-06-26	LREM	H	nouveaux	reponse	8	6-12	Ministère de la justice	1
2018-06-26	LREM	H	nouveaux	reponse	8	6-12	Ministère de la transition écologique et solidaire	3
2018-06-26	LREM	H	nouveaux	reponse	6	6-12	Ministère de la transition écologique et solidaire, des transports	1
2018-06-26	LREM	H	nouveaux	reponse	6	6-12	Ministère des solidarités et de la santé	1
2018-06-26	LREM	H	nouveaux	reponse	8	6-12	Ministère des sports	1
2018-06-26	LREM	H	nouveaux	reponse	10	6-12	Ministère du travail	1
2018-06-26	LREM	H	nouveaux	reponse	6	6-12	Secrétariat d'État auprès du Premier ministre, des personnes handicapées	1
2018-06-26	MODEM	F	nouveaux	reponse	0	1	Ministère de l'Europe et des affaires étrangères	1
2018-06-26	MODEM	F	nouveaux	reponse	12	12+	Ministère de l'intérieur	1
2018-06-26	MODEM	F	nouveaux	reponse	2	3	Ministère de la culture	1
2018-06-26	MODEM	F	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	2
2018-06-26	MODEM	F	nouveaux	reponse	5	3-6	Ministère de l'intérieur	1
2018-06-26	MODEM	F	nouveaux	reponse	9	6-12	Ministère de la culture	1
2018-06-26	MODEM	H	nouveaux	attente	33	12+	Secrétariat d'État auprès du Ministère de l'action et des comptes publics	1
2018-06-26	MODEM	H	nouveaux	reponse	0	1	Ministère de la justice	1
2018-06-26	MODEM	H	nouveaux	reponse	0	1	Premier ministre, du numérique	1
2018-06-26	MODEM	H	nouveaux	reponse	16	12+	Ministère de l'Europe et des affaires étrangères	1
2018-06-26	MODEM	H	nouveaux	reponse	15	12+	Ministère des solidarités et de la santé	1
2018-06-26	MODEM	H	nouveaux	reponse	1	2	Ministère des solidarités et de la santé	1
2018-06-26	MODEM	H	nouveaux	reponse	2	3	Ministère de l'action et des comptes publics	1
2018-06-26	MODEM	H	nouveaux	reponse	2	3	Ministère de la transition écologique et solidaire	2
2018-06-26	MODEM	H	nouveaux	reponse	5	3-6	Ministère de l'agriculture et de l'alimentation	1
2018-06-26	MODEM	H	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	1
2018-06-26	MODEM	H	nouveaux	reponse	4	3-6	Ministère de l'enseignement supérieur, de la recherche et de l'innovation	1
2018-06-26	MODEM	H	nouveaux	reponse	4	3-6	Ministère des solidarités et de la santé	1
2018-06-26	NG	F	anciens	reponse	0	1	Ministère des solidarités et de la santé	1
2018-06-26	NG	F	anciens	reponse	1	2	Ministère de l'éducation nationale	1
2018-06-26	NG	F	anciens	reponse	3	3-6	Ministère de l'action et des comptes publics	1
2018-06-26	NG	F	anciens	reponse	5	3-6	Ministère de l'agriculture et de l'alimentation	1
2018-06-26	NG	F	anciens	reponse	7	6-12	Ministère de l'éducation nationale	1
2018-06-26	NG	F	anciens	reponse	6	6-12	Ministère de la transition écologique et solidaire, des transports	1
2018-06-26	NG	H	anciens	attente	33	12+	Ministère des solidarités et de la santé	1
2018-06-26	NG	H	anciens	reponse	0	1	Ministère des solidarités et de la santé	1
2018-06-26	NG	H	anciens	reponse	0	1	Ministère des sports	1
2018-06-26	NG	H	anciens	reponse	2	3	Ministère des solidarités et de la santé	1
2018-06-26	NG	H	nouveaux	reponse	4	3-6	Ministère de l'économie et des finances	2
2018-06-26	NI	F	anciens	reponse	1	2	Ministère de l'économie et des finances	1
2018-06-26	NI	F	nouveaux	reponse	0	1	Ministère de l'action et des comptes publics	1
2018-06-26	NI	F	nouveaux	reponse	14	12+	Ministère de la justice	1
2018-06-26	NI	F	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2018-06-26	NI	F	nouveaux	reponse	3	3-6	Ministère des armées	1
2018-06-26	NI	F	nouveaux	reponse	4	3-6	Ministère du travail	1
2018-06-26	NI	F	nouveaux	reponse	5	3-6	Premier ministre	1
2018-06-26	NI	F	nouveaux	reponse	10	6-12	Ministère de l'intérieur	1
2018-06-26	NI	F	nouveaux	reponse	8	6-12	Ministère des solidarités et de la santé	1
2018-06-26	NI	H	anciens	reponse	2	3	Ministère des armées	1
2018-06-26	NI	H	anciens	reponse	3	3-6	Ministère de l'agriculture et de l'alimentation	1
2018-06-26	NI	H	anciens	reponse	5	3-6	Premier ministre, du numérique	1
2018-06-26	NI	H	anciens	reponse	7	6-12	Ministère des armées	1
2018-06-26	NI	H	nouveaux	attente	33	12+	Ministère de l'intérieur	1
2018-06-26	NI	H	nouveaux	reponse	0	1	Ministère de l'Europe et des affaires étrangères, des affaires européennes	1
2018-06-26	NI	H	nouveaux	reponse	5	3-6	Ministère de l'éducation nationale	1
2018-06-26	NI	H	nouveaux	reponse	4	3-6	Ministère de l'intérieur	1
2018-06-26	NI	H	nouveaux	reponse	4	3-6	Ministère des armées	1
2018-06-26	NI	H	nouveaux	reponse	4	3-6	Ministère des solidarités et de la santé	1
2018-06-26	NI	H	nouveaux	reponse	5	3-6	Secrétariat d'État auprès du Premier ministre, des personnes handicapées	1
2018-06-26	UAI	F	anciens	reponse	12	12+	Ministère de l'Europe et des affaires étrangères	1
2018-06-26	UAI	F	anciens	reponse	2	3	Ministère de l'intérieur	1
2018-06-26	UAI	F	anciens	reponse	3	3-6	Ministère de l'économie et des finances	1
2018-06-26	UAI	F	nouveaux	attente	33	12+	Ministère des solidarités et de la santé	1
2018-06-26	UAI	F	nouveaux	reponse	2	3	Ministère de l'intérieur	1
2018-06-26	UAI	F	nouveaux	reponse	7	6-12	Ministère des solidarités et de la santé	1
2018-06-26	UAI	H	anciens	reponse	0	1	Ministère de la justice	1
2018-06-26	UAI	H	anciens	reponse	0	1	Ministère des solidarités et de la santé	1
2018-06-26	UAI	H	anciens	reponse	3	3-6	Ministère de l'économie et des finances	1
2018-06-26	UAI	H	anciens	reponse	4	3-6	Ministère des solidarités et de la santé	1
2018-06-26	UAI	H	anciens	reponse	9	6-12	Ministère de l'économie et des finances	1
2018-06-26	UAI	H	anciens	reponse	6	6-12	Ministère des solidarités et de la santé	1
2018-06-26	UAI	H	nouveaux	reponse	2	3	Ministère de l'économie et des finances	1
2018-06-26	UAI	H	nouveaux	reponse	3	3-6	Ministère de l'action et des comptes publics	1
2018-06-26	UAI	H	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	1
2018-06-26	UAI	H	nouveaux	reponse	3	3-6	Ministère de l'éducation nationale	1
2018-07-03	GDR	F	anciens	attente	33	12+	Ministère du travail	1
2018-07-03	GDR	F	anciens	reponse	8	6-12	Ministère de l'Europe et des affaires étrangères	1
2018-07-03	GDR	H	nouveaux	reponse	2	3	Ministère de l'éducation nationale	1
2018-07-03	GDR	H	nouveaux	reponse	4	3-6	Ministère de la transition écologique et solidaire	1
2018-07-03	GDR	H	nouveaux	reponse	10	6-12	Ministère de la transition écologique et solidaire	1
2018-07-03	LFI	F	nouveaux	attente	33	12+	Ministère de l'Europe et des affaires étrangères	1
2018-07-03	LFI	F	nouveaux	attente	33	12+	Ministère de la cohésion des territoires	1
2018-07-03	LFI	F	nouveaux	reponse	15	12+	Ministère de la cohésion des territoires	1
2018-07-03	LFI	F	nouveaux	reponse	14	12+	Ministère des sports	1
2018-07-03	LFI	F	nouveaux	reponse	5	3-6	Ministère de l'Europe et des affaires étrangères	1
2018-07-03	LFI	F	nouveaux	reponse	5	3-6	Ministère de la cohésion des territoires	1
2018-07-03	LFI	H	nouveaux	reponse	4	3-6	Ministère de l'intérieur	1
2018-07-03	LFI	H	nouveaux	reponse	7	6-12	Ministère de l'intérieur	1
2018-07-03	LR	F	anciens	reponse	0	1	Ministère des solidarités et de la santé	1
2018-07-03	LR	F	anciens	reponse	19	12+	Ministère de la cohésion des territoires	1
2018-07-03	LR	F	anciens	reponse	1	2	Ministère des solidarités et de la santé	1
2018-07-03	LR	F	anciens	reponse	1	2	Premier ministre	1
2018-07-03	LR	F	anciens	reponse	2	3	Ministère de la culture	1
2018-07-03	LR	F	anciens	reponse	5	3-6	Ministère des solidarités et de la santé	2
2018-07-03	LR	F	anciens	reponse	8	6-12	Ministère de la transition écologique et solidaire	1
2018-07-03	LR	F	anciens	reponse	6	6-12	Ministère des solidarités et de la santé	1
2018-07-03	LR	F	nouveaux	attente	33	12+	Ministère des solidarités et de la santé	1
2018-07-03	LR	F	nouveaux	reponse	0	1	Ministère de l'agriculture et de l'alimentation	1
2018-07-03	LR	F	nouveaux	reponse	15	12+	Ministère de la transition écologique et solidaire	1
2018-07-03	LR	F	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2018-07-03	LR	F	nouveaux	reponse	1	2	Ministère de l'économie et des finances	1
2018-07-03	LR	F	nouveaux	reponse	2	3	Ministère de l'économie et des finances	1
2018-07-03	LR	F	nouveaux	reponse	2	3	Ministère de l'intérieur	1
2018-07-03	LR	F	nouveaux	reponse	5	3-6	Ministère de l'économie et des finances	2
2018-07-03	LR	F	nouveaux	reponse	4	3-6	Ministère de l'enseignement supérieur, de la recherche et de l'innovation	1
2018-07-03	LR	F	nouveaux	reponse	5	3-6	Ministère des solidarités et de la santé	2
2018-07-03	LR	F	nouveaux	reponse	6	6-12	Ministère de l'enseignement supérieur, de la recherche et de l'innovation	1
2018-07-03	LR	F	nouveaux	reponse	7	6-12	Ministère de l'intérieur	1
2018-07-03	LR	H	anciens	attente	33	12+	Ministère de l'action et des comptes publics	1
2018-07-03	LR	H	anciens	reponse	0	1	Ministère de l'Europe et des affaires étrangères, des affaires européennes	1
2018-07-03	LR	H	anciens	reponse	0	1	Ministère des solidarités et de la santé	3
2018-07-03	LR	H	anciens	reponse	0	1	Ministère des sports	1
2018-07-03	LR	H	anciens	reponse	0	1	Ministère du travail	1
2018-07-03	LR	H	anciens	reponse	14	12+	Ministère de l'action et des comptes publics	1
2018-07-03	LR	H	anciens	reponse	32	12+	Ministère de la transition écologique et solidaire, des transports	1
2018-07-03	LR	H	anciens	reponse	14	12+	Secrétariat d'État auprès du Premier ministre, des personnes handicapées	2
2018-07-03	LR	H	anciens	reponse	1	2	Ministère de l'économie et des finances	3
2018-07-03	LR	H	anciens	reponse	1	2	Ministère de l'intérieur	1
2018-07-03	LR	H	anciens	reponse	1	2	Ministère des solidarités et de la santé	1
2018-07-03	LR	H	anciens	reponse	2	3	Ministère de l'économie et des finances	1
2018-07-03	LR	H	anciens	reponse	2	3	Ministère de l'intérieur	1
2018-07-03	LR	H	anciens	reponse	2	3	Ministère des solidarités et de la santé	4
2018-07-03	LR	H	anciens	reponse	2	3	Ministère du travail	1
2018-07-03	LR	H	anciens	reponse	2	3	Premier ministre	1
2018-07-03	LR	H	anciens	reponse	4	3-6	Ministère de l'action et des comptes publics	1
2018-07-03	LR	H	anciens	reponse	4	3-6	Ministère de l'économie et des finances	3
2018-07-03	LR	H	anciens	reponse	5	3-6	Ministère de l'éducation nationale	4
2018-07-03	LR	H	anciens	reponse	4	3-6	Ministère de l'intérieur	2
2018-07-03	LR	H	anciens	reponse	3	3-6	Ministère des armées	1
2018-07-03	LR	H	anciens	reponse	3	3-6	Ministère des solidarités et de la santé	4
2018-07-03	LR	H	anciens	reponse	6	6-12	Ministère de la cohésion des territoires	1
2018-07-03	LR	H	anciens	reponse	7	6-12	Ministère de la justice	1
2018-07-03	LR	H	anciens	reponse	11	6-12	Ministère des solidarités et de la santé	1
2018-07-03	LR	H	nouveaux	attente	33	12+	Ministère de l'économie et des finances	1
2018-07-03	LR	H	nouveaux	reponse	0	1	Ministère des armées	1
2018-07-03	LR	H	nouveaux	reponse	0	1	Ministère des solidarités et de la santé	1
2018-07-03	LR	H	nouveaux	reponse	26	12+	Ministère de l'action et des comptes publics	1
2018-07-03	LR	H	nouveaux	reponse	1	2	Ministère de l'économie et des finances	3
2018-07-03	LR	H	nouveaux	reponse	1	2	Ministère de l'éducation nationale	1
2018-07-03	LR	H	nouveaux	reponse	1	2	Ministère de l'intérieur	1
2018-07-03	LR	H	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2018-07-03	LR	H	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	2
2018-07-03	LR	H	nouveaux	reponse	3	3-6	Ministère de la cohésion des territoires	1
2018-07-03	LR	H	nouveaux	reponse	4	3-6	Ministère de la transition écologique et solidaire	1
2018-07-03	LR	H	nouveaux	reponse	5	3-6	Ministère des solidarités et de la santé	4
2018-07-03	LR	H	nouveaux	reponse	4	3-6	Secrétariat d'État auprès du Ministère des armées	1
2018-07-03	LR	H	nouveaux	reponse	8	6-12	Ministère de l'action et des comptes publics	1
2018-07-03	LR	H	nouveaux	reponse	9	6-12	Ministère de l'économie et des finances	1
2018-07-03	LR	H	nouveaux	reponse	8	6-12	Ministère de la culture	1
2018-07-03	LR	H	nouveaux	reponse	6	6-12	Ministère des solidarités et de la santé	1
2018-07-03	LREM	F	anciens	attente	33	12+	Ministère des solidarités et de la santé	1
2018-07-03	LREM	F	anciens	reponse	16	12+	Ministère des solidarités et de la santé	1
2018-07-03	LREM	F	anciens	reponse	1	2	Ministère de la transition écologique et solidaire	1
2018-07-03	LREM	F	anciens	reponse	2	3	Ministère de l'éducation nationale	1
2018-07-03	LREM	F	anciens	reponse	5	3-6	Ministère de l'action et des comptes publics	1
2018-07-03	LREM	F	anciens	reponse	5	3-6	Ministère de l'intérieur	1
2018-07-03	LREM	F	anciens	reponse	5	3-6	Ministère de la cohésion des territoires	1
